l,Dl_obs,Dl_LCDM,Dl_RDM_DES,Dl_RDM_Planck
403.0,1519.44533,3574.492036874206,3633.1511255217006,3633.1511255217006
404.0,1590.23034,3532.0644579790655,3590.0054764684087,3590.0054764684087
405.0,1742.72434,3490.0718010024125,3547.302511049044,3547.302511049044
406.0,1867.0121,3448.5164224626387,3505.0446118057303,3505.0446118057303
407.0,1805.36658,3407.400500704889,3463.2339802536094,3463.2339802536094
408.0,1739.87721,3366.7260375088754,3421.8726385195764,3421.8726385195764
409.0,1694.95335,3326.494859759737,3380.962431044974,3380.962431044974
410.0,1748.53818,3286.7086211800415,3340.5050263503044,3340.5050263503044
411.0,1663.59602,3247.368804121075,3300.5019188600736,3300.5019188600736
412.0,1629.65474,3208.476721411492,3260.9544307858105,3260.9544307858105
413.0,1800.00838,3170.0335182614594,3221.863714065355,3221.863714065355
414.0,1710.92069,3132.0401742203485,3183.230752356453,3183.230752356453
415.0,1986.7619,3094.4975051860815,3145.0563630827264,3145.0563630827264
416.0,1723.82646,3057.406165464201,3107.3411995300385,3107.3411995300385
417.0,1395.98055,3020.7666498747376,3070.085752991334,3070.085752991334
418.0,1706.79798,2984.579295904956,3033.2903549579682,3033.2903549579682
419.0,1807.00199,2948.8442859060456,2996.9551793555797,2996.9551793555797
420.0,1837.69535,2913.561649331844,2961.080244822559,2961.080244822559
421.0,1643.41834,2878.731265017659,2925.665417029145,2925.665417029145
422.0,1653.45921,2844.352863497288,2890.7104110352225,2890.7104110352225
423.0,1825.49943,2810.426029356309,2856.2147936848605,2856.2147936848605
424.0,1804.77922,2776.950203619758,2822.177986035677,2822.177986035677
425.0,1504.91122,2743.9246861722877,2788.5992658210907,2788.5992658210907
426.0,1625.46747,2711.348638208919,2755.477769943556,2755.477769943556
427.0,1746.91713,2679.221084714537,2722.8124969968767,2722.8124969968767
428.0,1799.98113,2647.5409169702357,2690.602309815708,2690.602309815708
429.0,1954.89738,2616.306895084703,2658.84593805037,2658.84593805037
430.0,1895.97863,2585.51765054878,2627.5419807651137,2627.5419807651137
431.0,1663.23616,2555.171688811409,2596.688909058002,2596.688909058002
432.0,1955.19985,2525.267391875146,2566.2850687005644,2566.2850687005644
433.0,1634.77322,2495.803020909482,2536.328682795433,2536.328682795433
434.0,1945.85701,2466.776718880191,2506.8178544501648,2506.8178544501648
435.0,1847.65368,2438.18651319298,2477.7505694654806,2477.7505694654806
436.0,1547.12429,2410.030318349707,2449.124699036173,2449.124699036173
437.0,2052.06045,2382.3059386154882,2420.9380024629722,2420.9380024629722
438.0,1851.90897,2355.011070695001,2393.188129873658,2393.188129873658
439.0,1501.34185,2328.143306416343,2365.8726249517354,2365.8726249517354
440.0,1728.39556,2301.7001354208173,2338.988927671041,2338.988927671041
441.0,1837.67895,2275.6789478570527,2312.53437703465,2312.53437703465
442.0,2044.07853,2250.077037077862,2286.5062138164653,2286.5062138164653
443.0,1905.0023,2224.8916023383213,2260.9015833039566,2260.9015833039566
444.0,1856.37228,2200.1197514935234,2235.7175380404587,2235.7175380404587
445.0,1778.83796,2175.7585036945284,2210.9510405655597,2210.9510405655597
446.0,1718.19501,2151.804792081046,2186.598966152064,2186.598966152064
447.0,1725.59916,2128.2554664694094,2162.65810553808,2162.65810553808
448.0,1786.90826,2105.107296034449,2139.1251676528263,2139.1251676528263
449.0,1890.54757,2082.3569719838747,2115.9967823347283,2115.9967823347283
450.0,2018.83818,2060.001110223843,2093.2695030404775,2093.2695030404775
451.0,1832.1752,2038.0362540143797,2070.9398095436927,2070.9398095436927
452.0,2172.13333,2016.4588766133893,2049.004110621903,2049.004110621903
453.0,1907.83843,1995.2653839079994,2027.4587467305778,2027.4587467305778
454.0,2014.06322,1974.45211703202,2006.2999926629698,2006.2999926629698
455.0,2137.52748,1954.0153549683369,1985.5240601945657,1985.5240601945657
456.0,2252.15619,1933.951317135089,1965.1271007109901,1965.1271007109901
457.0,1971.13425,1914.256165954507,1945.1052078182079,1945.1052078182079
458.0,1981.33466,1894.9260094033311,1925.4544199339398,1925.4544199339398
459.0,2165.17854,1875.9569035437514,1906.1707228592147,1906.1707228592147
460.0,1950.6501,1857.3448550338594,1887.2500523290307,1887.2500523290307
461.0,2189.50698,1839.0858236166139,1868.6882965411178,1868.6882965411178
462.0,2318.24673,1821.1757245863762,1850.4812986618408,1850.4812986618408
463.0,2213.08584,1803.6104312320963,1832.6248593083124,1832.6248593083124
464.0,2119.79075,1786.3857772562587,1815.114739005813,1815.114739005813
465.0,2485.22148,1769.4975591687362,1797.9466606196497,1797.9466606196497
466.0,2166.68088,1752.941538654738,1781.1163117606386,1781.1163117606386
467.0,2252.11637,1736.713444916061,1764.6193471633949,1764.6193471633949
468.0,2333.57272,1720.8089769848884,1748.4513910366788,1748.4513910366788
469.0,2134.24335,1705.2238060094255,1732.6080393850655,1732.6080393850655
470.0,1989.63982,1689.9535775106715,1717.084862301237,1717.084862301237
471.0,2336.0153,1674.9939136096841,1701.8774062282387,1701.8774062282387
472.0,2138.94415,1660.340415224707,1686.981196191064,1686.981196191064
473.0,2251.54248,1645.988664237569,1672.391737996972,1672.391737996972
474.0,2018.42969,1631.9342256288023,1658.1045204039672,1658.1045204039672
475.0,2196.05977,1618.1726495809417,1644.1150172569128,1644.1150172569128
476.0,2300.20427,1604.6994735495182,1630.418689590769,1630.418689590769
477.0,2277.47892,1591.5102243012745,1617.010987700488,1617.010987700488
478.0,2191.27703,1578.6004199191684,1603.8873531771212,1603.8873531771212
479.0,2478.98308,1565.9655717737598,1591.0432209097335,1591.0432209097335
480.0,2317.15559,1553.6011864606044,1578.4740210527398,1578.4740210527398
481.0,2440.51436,1541.5027677033067,1566.175180958313,1566.175180958313
482.0,2178.71972,1529.6658182219192,1554.14212707355,1554.14212707355
483.0,2553.0887,1518.085841566391,1542.370286802092,1542.370286802092
484.0,2200.8101,1506.7583439148107,1530.8550903299426,1530.8550903299426
485.0,2073.56102,1495.6788358362069,1519.5919724152454,1519.5919724152454
486.0,2500.10525,1484.8428340177015,1508.5763741418164,1508.5763741418164
487.0,2244.99268,1474.2458629558323,1497.8037446362396,1497.8037446362396
488.0,2453.66038,1463.8834566118942,1487.2695427483827,1487.2695427483827
489.0,2054.4525,1453.751160031167,1476.969238695195,1476.969238695195
490.0,2445.81367,1443.8445309259328,1466.8983156676902,1466.8983156676902
491.0,2463.98399,1434.159141222191,1457.052271401025,1457.052271401025
492.0,2516.23008,1424.6905785700314,1447.426619707634,1447.426619707634
493.0,2648.63015,1415.434447817623,1438.0168919733744,1438.0168919733744
494.0,2646.52182,1406.386372448811,1428.818638616684,1428.818638616684
495.0,2306.33181,1397.5419959843405,1419.8274305107623,1419.8274305107623
496.0,2071.12413,1388.896983346736,1411.0388603688123,1411.0388603688123
497.0,2221.23351,1380.4470221888978,1402.4485440924022,1402.4485440924022
498.0,2388.25361,1372.1878241864897,1394.0521220830312,1394.0521220830312
499.0,2533.14516,1364.115126294216,1385.8452605169864,1385.8452605169864
500.0,2557.85865,1356.2246919661031,1377.8236525836248,1377.8236525836248
501.0,2666.71298,1348.5123123399267,1369.9830196872144,1369.9830196872144
502.0,2434.79317,1340.9738073859287,1362.319112612488,1362.319112612488
503.0,2390.78296,1333.6050270200064,1354.827712654087,1354.827712654087
504.0,2763.49888,1326.4018521815551,1347.5046327100965,1347.5046327100965
505.0,2655.33993,1319.360195876171,1340.3457183398657,1340.3457183398657
506.0,2389.75227,1312.476004183443,1333.346848786358,1333.346848786358
507.0,2472.95862,1305.7452572300572,1326.5039379632544,1326.5039379632544
508.0,2433.72,1299.1639701284807,1319.8129354070868,1319.8129354070868
509.0,2572.22948,1292.7281938814795,1313.269827194652,1313.269827194652
510.0,2740.82127,1286.434016252759,1306.870636826013,1306.870636826013
511.0,2456.33268,1280.2775626040136,1300.6114260733668,1300.6114260733668
512.0,2853.08318,1274.2549966986974,1294.488295796107,1294.488295796107
513.0,2666.71034,1268.3625214728313,1288.4973867223964,1288.4973867223964
514.0,2349.22449,1262.5963797731752,1282.6348801975855,1282.6348801975855
515.0,2605.65369,1256.9528550631094,1276.8969988998301,1276.8969988998301
516.0,2554.32819,1251.428272096575,1271.2800075232599,1271.2800075232599
517.0,2574.71552,1246.0189975604326,1265.7802134290666,1265.7802134290666
518.0,2576.27467,1240.721440685614,1260.393967264894,1260.393967264894
519.0,2584.82327,1235.532053827445,1255.117663552912,1255.117663552912
520.0,2520.98506,1230.4473330155265,1249.9477412469696,1249.9477412469696
521.0,2419.48143,1225.4638184735697,1244.8806842592317,1244.8806842592317
522.0,2868.79796,1220.578095109594,1239.9130219567135,1239.9130219567135
523.0,2758.37588,1215.7867929768906,1235.0413296281217,1235.0413296281217
524.0,2552.7503,1211.0865877061756,1230.262228921437,1230.262228921437
525.0,2535.44087,1206.4742009093513,1225.5723882526613,1225.5723882526613
526.0,2350.2049,1201.9464005553073,1220.9685231861679,1220.9685231861679
527.0,2476.35068,1197.5000013181932,1216.447396787097,1216.447396787097
528.0,2673.14032,1193.1318648986032,1212.005819946243,1212.005819946243
529.0,2800.46811,1188.838900318113,1207.64065167788,1207.64065167788
530.0,2356.12337,1184.618064187619,1203.3487993909837,1203.3487993909837
531.0,2717.46272,1180.4663609499269,1199.127219134308,1199.127219134308
532.0,2447.58647,1176.3808430970435,1194.9729158157731,1194.9729158157731
533.0,2467.41196,1172.3586113626284,1190.8829433966305,1190.8829433966305
534.0,2508.90328,1168.3968148900626,1186.8544050608714,1186.8544050608714
535.0,2698.83039,1164.4926513765945,1182.8844533603476,1182.8844533603476
536.0,2417.15185,1160.643367194024,1178.9702903360678,1178.9702903360678
537.0,2347.58039,1156.8462574863859,1175.1091676161448,1175.1091676161448
538.0,2693.21519,1153.0986662451007,1171.2983864908654,1171.2983864908654
539.0,2569.30096,1149.3979863620505,1167.5352979653492,1167.5352979653492
540.0,2586.44648,1145.7416596610474,1163.817302790274,1163.817302790274
541.0,2426.03373,1142.12717690816,1160.1418514711352,1160.1418514711352
542.0,2398.01782,1138.5520778013547,1156.5064442565101,1156.5064442565101
543.0,2385.10961,1135.0139509399235,1152.9086311058027,1152.9086311058027
544.0,2633.67108,1131.5104337741514,1149.34601163693,1149.34601163693
545.0,2580.64656,1128.0392125356902,1145.816235054425,1145.816235054425
546.0,2598.71301,1124.5980221490947,1142.3170000584196,1142.3170000584196
547.0,2542.40932,1121.184646124976,1138.8460547349691,1138.8460547349691
548.0,2701.85576,1117.796916435233,1135.4011964281883,1135.4011964281883
549.0,2429.2499,1114.4327133708082,1131.9802715946505,1131.9802715946505
550.0,2264.65271,1111.089965382423,1128.5811756405121,1128.5811756405121
551.0,2472.33249,1107.7666489047378,1125.2018527418202,1125.2018527418202
552.0,2593.78713,1104.46078816438,1121.8402956484435,1121.8402956484435
553.0,2473.3913,1101.170454972284,1118.4945454720907,1118.4945454720907
554.0,2838.62729,1097.8937685007825,1115.1626914588485,1115.1626914588485
555.0,2593.97662,1094.6288950458786,1111.8428707466892,1111.8428707466892
556.0,2676.09449,1091.3740477751346,1108.5332681083812,1108.5332681083812
557.0,2507.52151,1088.127486461603,1105.2321156802395,1105.2321156802395
558.0,2700.60787,1084.8875172042237,1101.937692677144,1101.937692677144
559.0,2460.45417,1081.652492135106,1098.6483250942545,1098.6483250942545
560.0,2317.0999,1078.42080911411,1095.362385395839,1095.362385395839
561.0,2691.56459,1075.1909114111404,1092.078292191642,1092.078292191642
562.0,2606.94894,1071.961287376557,1088.7945099011922,1088.7945099011922
563.0,2572.85211,1068.730470100104,1085.5095484064707,1085.5095484064707
564.0,2422.38453,1065.497037058755,1082.2219626933347,1082.2219626933347
565.0,2436.18189,1062.2596097538676,1078.9303524820991,1078.9303524820991
566.0,2556.98461,1059.0168533380336,1075.6333618476683,1075.6333618476683
567.0,2853.79922,1055.7674762320062,1072.3296788296066,1072.3296788296066
568.0,2445.45798,1052.510229732086,1069.0180350325304,1069.0180350325304
569.0,2566.37471,1049.2439076083326,1065.6972052172036,1065.6972052172036
570.0,2230.47105,1045.9673456939756,1062.3660068827055,1062.3660068827055
571.0,2367.10594,1042.67942146638,1059.0232998400402,1059.0232998400402
572.0,2429.43455,1039.3790536199303,1055.6679857775514,1055.6679857775514
573.0,2348.64976,1036.0652016311785,1052.2990078184987,1052.2990078184987
574.0,2508.79943,1032.736865316609,1048.9153500711477,1048.9153500711477
575.0,2380.29924,1029.3930843833548,1045.5160371717202,1045.5160371717202
576.0,2433.78983,1026.0329379732054,1042.1001338205447,1042.1001338205447
577.0,2689.98534,1022.6555442002359,1038.666744311744,1038.666744311744
578.0,2437.70104,1019.2600596823814,1035.2150120567906,1035.2150120567906
579.0,2371.54257,1015.8456790672767,1031.7441191022508,1031.7441191022508
580.0,2514.74174,1012.411634552675,1028.253285642041,1028.253285642041
581.0,2608.8869,1008.9571954017564,1024.7417695245083,1024.7417695245083
582.0,2158.23169,1005.4816674536276,1021.2088657546393,1021.2088657546393
583.0,2361.75221,1001.9843926293107,1017.6539059917094,1017.6539059917094
584.0,2269.44813,998.464748433516,1014.076258042659,1014.076258042659
585.0,2291.3188,994.9221474524832,1010.4753253514939,1010.4753253514939
586.0,2413.34501,991.3560368481758,1006.8505464849986,1006.8505464849986
587.0,2605.03864,987.7658978491021,1003.2013946150346,1003.2013946150346
588.0,2540.45136,984.1512452380385,999.5273769977106,999.5273769977106
589.0,2441.71623,980.5116268369159,995.8280344496837,995.8280344496837
590.0,2335.66938,976.8466229891332,992.1029408218644,992.1029408218644
591.0,2197.72748,973.1558460395556,988.351702470781,988.351702470781
592.0,2370.76814,969.4389398124417,984.573957727858,984.573957727858
593.0,2287.43194,965.6955790875509,980.769376366859,980.769376366859
594.0,2174.24211,961.9254690746681,976.9376590697365,976.9376590697365
595.0,2212.07197,958.1283448867816,973.0785368911264,973.0785368911264
596.0,2157.9157,954.3039710121449,969.1917707217239,969.1917707217239
597.0,2190.88629,950.4521407854453,965.2771507507664,965.2771507507664
598.0,2241.549,946.5726758583044,961.3344959278493,961.3344959278493
599.0,2201.91874,942.6654256693186,957.3636534242889,957.3636534242889
600.0,2230.11497,938.7302669138578,953.3644980942536,953.3644980942536
601.0,2442.5405,934.767103013823,949.3369319358637,949.3369319358637
602.0,2230.98177,930.7758635875651,945.2808835524717,945.2808835524717
603.0,1968.25386,926.7565039201629,941.1963076143147,941.1963076143147
604.0,1954.13114,922.7090044342492,937.0831843207421,937.0831843207421
605.0,2146.30475,918.633370161576,932.9415188632007,932.9415188632007
606.0,2318.06816,914.5296302154969,928.7713408891665,928.7713408891665
607.0,2280.88042,910.3978372645505,924.5727039672058,924.5727039672058
608.0,2235.56862,906.2380670073129,920.3456850533373,920.3456850533373
609.0,1929.40518,902.0504176486942,916.0903839588722,916.0903839588722
610.0,2196.77139,897.83500937784,911.8069228198949,911.8069228198949
611.0,2080.70595,893.5919838478032,907.4954455685549,907.4954455685549
612.0,1960.16702,889.321503657138,903.1561174063207,903.1561174063207
613.0,2220.7834,885.023751833574,898.7891242793565,898.7891242793565
614.0,2271.19336,880.6989313199166,894.3946723561727,894.3946723561727
615.0,2421.08665,876.3472644623176,889.9729875076924,889.9729875076924
616.0,1941.84482,871.9689925010605,885.5243147898839,885.5243147898839
617.0,2124.29066,867.5643750639924,881.0489179290892,881.0489179290892
618.0,2012.58569,863.1336896627414,876.5470788101935,876.5470788101935
619.0,1881.17947,858.6772311918446,872.019096967761,872.019096967761
620.0,2196.18831,854.1953114309138,867.4652890802618,867.4652890802618
621.0,2175.71588,849.6882585499616,862.8859884675236,862.8859884675236
622.0,1866.86783,845.1564166180075,858.2815445915194,858.2815445915194
623.0,1862.66768,840.6001451150743,853.6523225606095,853.6523225606095
624.0,2047.8416,836.0198184476922,848.9987026373554,848.9987026373554
625.0,2052.90242,831.4158254680152,844.3210797500104,844.3210797500104
626.0,1907.02439,826.7885689966542,839.6198630077932,839.6198630077932
627.0,1996.86119,822.1384653493312,834.8954752200518,834.8954752200518
628.0,2028.69287,817.4659438674486,830.1483524194117,830.1483524194117
629.0,1844.10636,812.7714464526713,825.3789433890067,825.3789433890067
630.0,1972.2257,808.0554271056128,820.5877091938866,820.5877091938866
631.0,2030.29936,803.3183514687133,815.7751227166904,815.7751227166904
