Temperature (K),Velocity (m/s),Relative ΔGab (%)
2.258787878787879,2516161.616161616,0.001603164314119786
2.258787878787879,2818181.818181818,0.0020111426739573574
2.258787878787879,3120202.02020202,0.002465327527394236
2.258787878787879,3422222.222222222,0.002965721640838059
2.258787878787879,3724242.424242424,0.0035123280623198094
2.258787878787879,4026262.626262626,0.004105150121474451
2.258787878787879,4328282.828282828,0.004744191429753942
2.258787878787879,4630303.03030303,0.005429455880311044
2.258787878787879,4932323.232323232,0.006160947648309165
2.258787878787879,5234343.434343434,0.006938671190786798
2.258787878787879,5536363.636363636,0.0077626312469092715
2.258787878787879,5838383.838383839,0.008632832837968745
2.258787878787879,6140404.04040404,0.009549281267500397
2.258787878787879,6442424.242424242,0.010511982121456714
2.258787878787879,6744444.444444444,0.011520941268246218
2.258787878787879,7046464.646464646,0.012576164858849655
2.258787878787879,7348484.848484848,0.013677659327071738
2.258787878787879,7650505.05050505,0.014825431389463685
2.258787878787879,7952525.252525252,0.01601948804563307
2.258787878787879,8254545.454545454,0.017259836578321256
2.258787878787879,8556565.656565657,0.01854648455351962
2.258787878787879,8858585.858585859,0.019879439820682535
2.258787878787879,9160606.06060606,0.021258710512882303
2.258787878787879,9462626.262626262,0.022684305046925344
2.258787878787879,9764646.464646464,0.024156232123565213
2.258787878787879,10066666.666666666,0.025674500727657507
2.258787878787879,10368686.868686868,0.02723912012839225
2.258787878787879,10670707.07070707,0.028850099879390727
2.258787878787879,10972727.272727272,0.030507449818976577
2.258787878787879,11274747.474747473,0.03221118007038881
2.258787878787879,11576767.676767677,0.033961301041898005
2.258787878787879,11878787.878787879,0.03575782342713551
2.258787878787879,12180808.08080808,0.03760075820513216
2.258787878787879,12482828.282828283,0.03949011664082177
2.258787878787879,12784848.484848484,0.04142591028500242
2.258787878787879,13086868.686868686,0.043408150974685006
2.258787878787879,13388888.888888888,0.04543685083338372
2.258787878787879,13690909.09090909,0.047512022271270944
2.258787878787879,13992929.292929292,0.04963367798544841
2.258787878787879,14294949.494949494,0.05180183096029573
2.258787878787879,14596969.696969695,0.05401649446762532
2.258787878787879,14898989.8989899,0.056277682066972874
2.258787878787879,15201010.1010101,0.05858540760594594
2.258787878787879,15503030.303030303,0.060939685220456286
2.258787878787879,15805050.505050505,0.06334052933499101
2.258787878787879,16107070.707070706,0.06578795466292242
2.258787878787879,16409090.909090908,0.06828197620685651
2.258787878787879,16711111.11111111,0.0708226092588848
2.258787878787879,17013131.313131314,0.0734098694008941
2.258787878787879,17315151.515151516,0.07604377250499259
2.258787878787879,17617171.717171717,0.07872433473360663
2.258787878787879,17919191.91919192,0.0814515725401004
2.258787878787879,18221212.12121212,0.08422550266889216
2.258787878787879,18523232.323232323,0.08704614215588018
2.258787878787879,18825252.525252525,0.08991350832883015
2.258787878787879,19127272.727272727,0.09282761880766557
2.258787878787879,19429292.92929293,0.0957884915048357
2.258787878787879,19731313.13131313,0.09879614462578035
2.258787878787879,20033333.333333332,0.1018505966691622
2.258787878787879,20335353.535353534,0.10495186642731227
2.258787878787879,20637373.737373736,0.10809997298665587
2.258787878787879,20939393.939393938,0.11129493572809994
2.258787878787879,21241414.14141414,0.11453677432734288
2.258787878787879,21543434.34343434,0.11782550875533933
2.258787878787879,21845454.545454543,0.12116115927880358
2.258787878787879,22147474.747474745,0.1245437464604614
2.258787878787879,22449494.949494947,0.1279732911596116
2.258787878787879,22751515.151515152,0.13144981453243582
2.258787878787879,23053535.353535354,0.13497333803257955
2.258787878787879,23355555.555555556,0.13854388341150062
2.258787878787879,23657575.757575758,0.14216147271887594
2.258787878787879,23959595.95959596,0.1458261283032211
2.258787878787879,24261616.16161616,0.14953787281220024
2.258787878787879,24563636.363636363,0.15329672919316836
2.258787878787879,24865656.565656565,0.15710272069361653
2.258787878787879,25167676.767676767,0.1609558708617142
2.258787878787879,25469696.96969697,0.16485620354671593
2.258787878787879,25771717.17171717,0.16880374289952285
2.258787878787879,26073737.373737372,0.1727985133731475
2.258787878787879,26375757.575757574,0.17684053972323663
2.258787878787879,26677777.777777776,0.18092984700863282
2.258787878787879,26979797.979797978,0.18506646059180049
2.258787878787879,27281818.18181818,0.18925040613944555
2.258787878787879,27583838.38383838,0.19348170962296085
2.258787878787879,27885858.585858583,0.19776039731910391
2.258787878787879,28187878.787878785,0.20208649581044233
2.258787878787879,28489898.989898987,0.20646003198587662
2.258787878787879,28791919.19191919,0.21088103304133737
2.258787878787879,29093939.39393939,0.21534952648024996
2.258787878787879,29395959.595959596,0.2198655401141736
2.258787878787879,29697979.7979798,0.22442910206326624
2.258787878787879,30000000.0,0.2290402407570782
2.286212121212121,100000.0,2.5245003293227805e-06
2.286212121212121,402020.202020202,4.080106986910714e-05
2.286212121212121,704040.404040404,0.00012513297510991013
2.286212121212121,1006060.606060606,0.00025552072956942936
2.286212121212121,1308080.808080808,0.0004319651272849103
2.286212121212121,1610101.01010101,0.0006544672427550515
2.286212121212121,1912121.212121212,0.0009230284309593694
2.286212121212121,2214141.414141414,0.0012376503274550232
2.286212121212121,2516161.616161616,0.0015983348483380845
2.286212121212121,2818181.818181818,0.002005084190320997
2.286212121212121,3120202.02020202,0.0024579008307906713
2.286212121212121,3422222.222222222,0.00295678752778912
2.286212121212121,3724242.424242424,0.003501747320187741
2.286212121212121,4026262.626262626,0.0040927835275517644
2.286212121212121,4328282.828282828,0.004729899750469454
2.286212121212121,4630303.03030303,0.00541309987039719
2.286212121212121,4932323.232323232,0.006142388049853116
2.286212121212121,5234343.434343434,0.00691776873253333
2.286212121212121,5536363.636363636,0.007739246643253788
2.286212121212121,5838383.838383839,0.008606826788221413
2.286212121212121,6140404.04040404,0.009520514454995367
2.286212121212121,6442424.242424242,0.010480315212700058
2.286212121212121,6744444.444444444,0.011486234912025153
2.286212121212121,7046464.646464646,0.012538279685477306
2.286212121212121,7348484.848484848,0.013636455947457627
2.286212121212121,7650505.05050505,0.014780770394242318
2.286212121212121,7952525.252525252,0.015971230004428058
2.286212121212121,8254545.454545454,0.01720784203875772
2.286212121212121,8556565.656565657,0.018490614040468954
2.286212121212121,8858585.858585859,0.019819553835371623
2.286212121212121,9160606.06060606,0.02119466953198337
2.286212121212121,9462626.262626262,0.022615969521800727
2.286212121212121,9764646.464646464,0.024083462479376573
2.286212121212121,10066666.666666666,0.025597157362455686
2.286212121212121,10368686.868686868,0.027157063412342676
2.286212121212121,10670707.07070707,0.02876319015386326
2.286212121212121,10972727.272727272,0.03041554739573218
2.286212121212121,11274747.474747473,0.03211414523065005
2.286212121212121,11576767.676767677,0.03385899403555508
2.286212121212121,11878787.878787879,0.03565010447183611
2.286212121212121,12180808.08080808,0.03748748748550686
2.286212121212121,12482828.282828283,0.039371154307515796
2.286212121212121,12784848.484848484,0.04130111645388169
2.286212121212121,13086868.686868686,0.043277385725984066
2.286212121212121,13388888.888888888,0.04529997421075687
2.286212121212121,13690909.09090909,0.04736889428103702
2.286212121212121,13992929.292929292,0.04948415859564189
2.286212121212121,14294949.494949494,0.05164578009989214
2.286212121212121,14596969.696969695,0.053853772025534256
2.286212121212121,14898989.8989899,0.05610814789132153
2.286212121212121,15201010.1010101,0.058408921503130186
2.286212121212121,15503030.303030303,0.06075610695426929
2.286212121212121,15805050.505050505,0.06314971862579054
2.286212121212121,16107070.707070706,0.06558977118675938
2.286212121212121,16409090.909090908,0.06807627959454547
2.286212121212121,16711111.11111111,0.07060925909522942
2.286212121212121,17013131.313131314,0.07318872522371883
2.286212121212121,17315151.515151516,0.07581469380429068
2.286212121212121,17617171.717171717,0.07848718095074608
2.286212121212121,17919191.91919192,0.0812062030668171
2.286212121212121,18221212.12121212,0.08397177684651518
2.286212121212121,18523232.323232323,0.08678391927442171
2.286212121212121,18825252.525252525,0.08964264762605595
2.286212121212121,19127272.727272727,0.09254797946833974
2.286212121212121,19429292.92929293,0.09549993265969434
2.286212121212121,19731313.13131313,0.09849852535075697
2.286212121212121,20033333.333333332,0.10154377598443887
2.286212121212121,20335353.535353534,0.10463570329646749
2.286212121212121,20637373.737373736,0.10777432631579321
2.286212121212121,20939393.939393938,0.11095966436489918
2.286212121212121,21241414.14141414,0.11419173706024663
2.286212121212121,21543434.34343434,0.11747056431262352
2.286212121212121,21845454.545454543,0.12079616632766738
2.286212121212121,22147474.747474745,0.12416856360619445
2.286212121212121,22449494.949494947,0.12758777694460643
2.286212121212121,22751515.151515152,0.131053827435452
2.286212121212121,23053535.353535354,0.13456673646765924
2.286212121212121,23355555.555555556,0.13812652572717463
2.286212121212121,23657575.757575758,0.1417332171972729
2.286212121212121,23959595.95959596,0.14538683315915735
2.286212121212121,24261616.16161616,0.149087396192231
2.286212121212121,24563636.363636363,0.15283492917475489
2.286212121212121,24865656.565656565,0.156629455284158
2.286212121212121,25167676.767676767,0.1604709979976957
2.286212121212121,25469696.96969697,0.16435958109275944
2.286212121212121,25771717.17171717,0.1682952286475159
2.286212121212121,26073737.373737372,0.1722779650413136
2.286212121212121,26375757.575757574,0.17630781495518652
2.286212121212121,26677777.777777776,0.18038480337255097
2.286212121212121,26979797.979797978,0.18450895557939956
2.286212121212121,27281818.18181818,0.18868029716517234
2.286212121212121,27583838.38383838,0.1928988540230087
2.286212121212121,27885858.585858583,0.1971646523504832
2.286212121212121,28187878.787878785,0.20147771865010902
2.286212121212121,28489898.989898987,0.20583807972978346
2.286212121212121,28791919.19191919,0.21024576270352366
2.286212121212121,29093939.39393939,0.214700794991854
2.286212121212121,29395959.595959596,0.21920320432260001
2.286212121212121,29697979.7979798,0.22375301873121758
2.286212121212121,30000000.0,0.2283502665615676
2.3136363636363635,100000.0,2.516985906611374e-06
2.3136363636363635,402020.202020202,4.0679621791088976e-05
2.3136363636363635,704040.404040404,0.0001247605054914065
2.3136363636363635,1006060.606060606,0.0002547601489760718
2.3136363636363635,1308080.808080808,0.00043067934395854546
2.3136363636363635,1610101.01010101,0.0006525191617229572
2.3136363636363635,1912121.212121212,0.0009202809532209302
2.3136363636363635,2214141.414141414,0.0012339663491490402
2.3136363636363635,2516161.616161616,0.0015935772599100864
2.3136363636363635,2818181.818181818,0.0019991158756324555
2.3136363636363635,3120202.02020202,0.0024505846663637715
2.3136363636363635,3422222.222222222,0.002947986381935341
2.3136363636363635,3724242.424242424,0.0034913240521364363
2.3136363636363635,4026262.626262626,0.004080600986714297
2.3136363636363635,4328282.828282828,0.004715820775470953
2.3136363636363635,4630303.03030303,0.00539698728836005
2.3136363636363635,4932323.232323232,0.006124104675525577
2.3136363636363635,5234343.434343434,0.006897177367379331
2.3136363636363635,5536363.636363636,0.0077162100746977335
2.3136363636363635,5838383.838383839,0.00858120778879612
2.3136363636363635,6140404.04040404,0.009492175781451284
2.3136363636363635,6442424.242424242,0.01044911960528876
2.3136363636363635,6744444.444444444,0.011452045093511734
2.3136363636363635,7046464.646464646,0.01250095836042388
2.3136363636363635,7348484.848484848,0.013595865801293815
2.3136363636363635,7650505.05050505,0.014736774092510015
2.3136363636363635,7952525.252525252,0.015923690191832554
2.3136363636363635,8254545.454545454,0.017156621338451212
2.3136363636363635,8556565.656565657,0.018435575053121007
2.3136363636363635,8858585.858585859,0.019760559138355865
2.3136363636363635,9160606.06060606,0.021131581678564167
2.3136363636363635,9462626.262626262,0.022548651040242392
2.3136363636363635,9764646.464646464,0.024011775872110678
2.3136363636363635,10066666.666666666,0.0255209651052871
2.3136363636363635,10368686.868686868,0.02707622795352006
2.3136363636363635,10670707.07070707,0.028677573913343187
2.3136363636363635,10972727.272727272,0.030325012764210908
2.3136363636363635,11274747.474747473,0.032018554568847016
2.3136363636363635,11576767.676767677,0.03375820967326401
2.3136363636363635,11878787.878787879,0.03554398870711171
2.3136363636363635,12180808.08080808,0.03737590258383211
2.3136363636363635,12482828.282828283,0.03925396250093056
2.3136363636363635,12784848.484848484,0.04117817994018872
2.3136363636363635,13086868.686868686,0.04314856666780015
2.3136363636363635,13388888.888888888,0.04516513473477694
2.3136363636363635,13690909.09090909,0.047227896477085314
2.3136363636363635,13992929.292929292,0.04933686451589732
2.3136363636363635,14294949.494949494,0.051492051757939424
2.3136363636363635,14596969.696969695,0.05369347139564743
2.3136363636363635,14898989.8989899,0.05594113690749568
2.3136363636363635,15201010.1010101,0.05823506205826816
2.3136363636363635,15503030.303030303,0.060575260899329596
2.3136363636363635,15805050.505050505,0.06296174776893533
2.3136363636363635,16107070.707070706,0.06539453729246365
2.3136363636363635,16409090.909090908,0.06787364438278376
2.3136363636363635,16711111.11111111,0.0703990842405656
2.3136363636363635,17013131.313131314,0.07297087235451223
2.3136363636363635,17315151.515151516,0.0755890245017471
2.3136363636363635,17617171.717171717,0.07825355674818207
2.3136363636363635,17919191.91919192,0.08096448544867221
2.3136363636363635,18221212.12121212,0.08372182724751938
2.3136363636363635,18523232.323232323,0.08652559907880135
2.3136363636363635,18825252.525252525,0.08937581816662364
2.3136363636363635,19127272.727272727,0.0922725020255261
2.3136363636363635,19429292.92929293,0.09521566846087028
2.3136363636363635,19731313.13131313,0.09820533556918791
2.3136363636363635,20033333.333333332,0.10124152173852954
2.3136363636363635,20335353.535353534,0.1043242456489293
2.3136363636363635,20637373.737373736,0.10745352627257906
2.3136363636363635,20939393.939393938,0.1106293828744677
2.3136363636363635,21241414.14141414,0.11385183501271008
2.3136363636363635,21543434.34343434,0.1171209025388183
2.3136363636363635,21845454.545454543,0.12043660559828255
2.3136363636363635,22147474.747474745,0.12379896463086167
2.3136363636363635,22449494.949494947,0.12720800037110594
2.3136363636363635,22751515.151515152,0.13066373384876376
2.3136363636363635,23053535.353535354,0.13416618638905278
2.3136363636363635,23355555.555555556,0.1377153796134538
2.3136363636363635,23657575.757575758,0.14131133543974958
2.3136363636363635,23959595.95959596,0.14495407608279934
2.3136363636363635,24261616.16161616,0.1486436240548681
2.3136363636363635,24563636.363636363,0.1523800021660332
2.3136363636363635,24865656.565656565,0.1561632335248234
2.3136363636363635,25167676.767676767,0.1599933415385481
2.3136363636363635,25469696.96969697,0.1638703499138589
2.3136363636363635,25771717.17171717,0.16779428265721436
2.3136363636363635,26073737.373737372,0.1717651640754222
2.3136363636363635,26375757.575757574,0.17578301877604602
2.3136363636363635,26677777.777777776,0.1798478716681411
2.3136363636363635,26979797.979797978,0.1839597479624287
2.3136363636363635,27281818.18181818,0.18811867317216752
2.3136363636363635,27583838.38383838,0.19232467311344412
2.3136363636363635,27885858.585858583,0.19657777390587006
2.3136363636363635,28187878.787878785,0.20087800197304667
2.3136363636363635,28489898.989898987,0.20522538404304924
2.3136363636363635,28791919.19191919,0.2096199471492015
2.3136363636363635,29093939.39393939,0.21406171863048234
2.3136363636363635,29395959.595959596,0.218550726132068
2.3136363636363635,29697979.7979798,0.2230869976060099
2.3136363636363635,30000000.0,0.22767056131181548
2.3410606060606063,100000.0,2.509582037958939e-06
2.3410606060606063,402020.202020202,4.055995996767014e-05
2.3410606060606063,704040.404040404,0.00012439351411796623
2.3410606060606063,1006060.606060606,0.00025401075498562473
2.3410606060606063,1308080.808080808,0.000429412471882862
2.3410606060606063,1610101.01010101,0.0006505997329954282
2.3410606060606063,1912121.212121212,0.0009175738853245121
2.3410606060606063,2214141.414141414,0.001230336554686742
2.3410606060606063,2516161.616161616,0.0015888896459078333
2.3410606060606063,2818181.818181818,0.0019932353427064
2.3410606060606063,3120202.02020202,0.002443376107810144
2.3410606060606063,3422222.222222222,0.002939314682994585
2.3410606060606063,3724242.424242424,0.003481054089141154
2.3410606060606063,4026262.626262626,0.004068597626237194
2.3410606060606063,4328282.828282828,0.004701948873550245
2.3410606060606063,4630303.03030303,0.005381111689608677
2.3410606060606063,4932323.232323232,0.00610609021239534
2.3410606060606063,5234343.434343434,0.006876888859250739
2.3410606060606063,5536363.636363636,0.007693512327144145
2.3410606060606063,5838383.838383839,0.008555965592634858
2.3410606060606063,6140404.04040404,0.009464253912104597
2.3410606060606063,6442424.242424242,0.010418382821699393
2.3410606060606063,6744444.444444444,0.011418358137600703
2.3410606060606063,7046464.646464646,0.012464185956064147
2.3410606060606063,7348484.848484848,0.013555872653496951
2.3410606060606063,7650505.05050505,0.014693424886748433
2.3410606060606063,7952525.252525252,0.015876849593051908
2.3410606060606063,8254545.454545454,0.017106153990315152
2.3410606060606063,8556565.656565657,0.01838134557715914
2.3410606060606063,8858585.858585859,0.01970243213316979
2.3410606060606063,9160606.06060606,0.02106942171895605
2.3410606060606063,9462626.262626262,0.022482322676401646
2.3410606060606063,9764646.464646464,0.023941143628820005
2.3410606060606063,10066666.666666666,0.02544589348101234
2.3410606060606063,10368686.868686868,0.026996581419674315
2.3410606060606063,10670707.07070707,0.02859321691333797
2.3410606060606063,10972727.272727272,0.030235809712758983
2.3410606060606063,11274747.474747473,0.03192436985097479
2.3410606060606063,11576767.676767677,0.03365890764367251
2.3410606060606063,11878787.878787879,0.03543943368913086
2.3410606060606063,12180808.08080808,0.03726595886876235
2.3410606060606063,12482828.282828283,0.03913849434715203
2.3410606060606063,12784848.484848484,0.04105705157219303
2.3410606060606063,13086868.686868686,0.043021642275590084
2.3410606060606063,13388888.888888888,0.045032278472859476
2.3410606060606063,13690909.09090909,0.047088972463638905
2.3410606060606063,13992929.292929292,0.049191736832036065
2.3410606060606063,14294949.494949494,0.05134058444680291
2.3410606060606063,14596969.696969695,0.05353552846154867
2.3410606060606063,14898989.8989899,0.05577658231508843
2.3410606060606063,15201010.1010101,0.05806375973173359
2.3410606060606063,15503030.303030303,0.060397074721543605
2.3410606060606063,15805050.505050505,0.06277654158053902
2.3410606060606063,16107070.707070706,0.06520217489110812
2.3410606060606063,16409090.909090908,0.06767398952225866
2.3410606060606063,16711111.11111111,0.07019200062994708
2.3410606060606063,17013131.313131314,0.07275622365729156
2.3410606060606063,17315151.515151516,0.07536667433505603
2.3410606060606063,17617171.717171717,0.07802336868180522
2.3410606060606063,17919191.91919192,0.08072632300436933
2.3410606060606063,18221212.12121212,0.08347555389807644
2.3410606060606063,18523232.323232323,0.0862710782471398
2.3410606060606063,18825252.525252525,0.08911291322504514
2.3410606060606063,19127272.727272727,0.09200107629480239
2.3410606060606063,19429292.92929293,0.09493558520942982
2.3410606060606063,19731313.13131313,0.09791645801216707
2.3410606060606063,20033333.333333332,0.10094371303701731
2.3410606060606063,20335353.535353534,0.10401736890901842
2.3410606060606063,20637373.737373736,0.10713744454461084
2.3410606060606063,20939393.939393938,0.11030395915210241
2.3410606060606063,21241414.14141414,0.11351693223203627
2.3410606060606063,21543434.34343434,0.1167763835775394
2.3410606060606063,21845454.545454543,0.1200823332749036
2.3410606060606063,22147474.747474745,0.12343480170372102
2.3410606060606063,22449494.949494947,0.12683380953752327
2.3410606060606063,22751515.151515152,0.13027937774418794
2.3410606060606063,23053535.353535354,0.13377152758630667
2.3410606060606063,23355555.555555556,0.13731028062166925
2.3410606060606063,23657575.757575758,0.1408956587036121
2.3410606060606063,23959595.95959596,0.144527683981638
2.3410606060606063,24261616.16161616,0.14820637890178412
2.3410606060606063,24563636.363636363,0.15193176620706722
2.3410606060606063,24865656.565656565,0.155703868938026
2.3410606060606063,25167676.767676767,0.15952271043306968
2.3410606060606063,25469696.96969697,0.16338831432915565
2.3410606060606063,25771717.17171717,0.16730070456213814
2.3410606060606063,26073737.373737372,0.1712599053673104
2.3410606060606063,26375757.575757574,0.17526594127985012
2.3410606060606063,26677777.777777776,0.17931883713553592
2.3410606060606063,26979797.979797978,0.18341861807094098
2.3410606060606063,27281818.18181818,0.18756530952424635
2.3410606060606063,27583838.38383838,0.1917589372356477
2.3410606060606063,27885858.585858583,0.19599952724787795
2.3410606060606063,28187878.787878785,0.20028710590680796
2.3410606060606063,28489898.989898987,0.20462169986194967
2.3410606060606063,28791919.19191919,0.20900333606707586
2.3410606060606063,29093939.39393939,0.2134320417807238
2.3410606060606063,29395959.595959596,0.217907844566776
2.3410606060606063,29697979.7979798,0.22243077229504124
2.3410606060606063,30000000.0,0.2270008531419323
2.3684848484848486,100000.0,2.5022857799048056e-06
2.3684848484848486,402020.202020202,4.044203765204764e-05
2.3684848484848486,704040.404040404,0.00012403185767016555
2.3684848484848486,1006060.606060606,0.00025327225485930567
2.3684848484848486,1308080.808080808,0.00042816401624662945
2.3684848484848486,1610101.01010101,0.0006487082068614127
2.3684848484848486,1912121.212121212,0.0009149061697931399
2.3684848484848486,2214141.414141414,0.0012267595262108698
2.3684848484848486,2516161.616161616,0.0015842701753438697
2.3684848484848486,2818181.818181818,0.0019874402945590755
2.3684848484848486,3120202.02020202,0.002436272339438551
2.3684848484848486,3422222.222222222,0.002930769043798852
2.3684848484848486,3724242.424242424,0.0034709334197103934
2.3684848484848486,4026262.626262626,0.004056768757536177
2.3684848484848486,4328282.828282828,0.004688278626222265
2.3684848484848486,4630303.03030303,0.0053654668730654
2.3684848484848486,4932323.232323232,0.006088337623945388
2.3684848484848486,5234343.434343434,0.006856895283421918
2.3684848484848486,5536363.636363636,0.007671144534773295
2.3684848484848486,5838383.838383839,0.008531090340112625
2.3684848484848486,6140404.04040404,0.00943673794054274
2.3684848484848486,6442424.242424242,0.010388092856098098
2.3684848484848486,6744444.444444444,0.011385160886054626
2.3684848484848486,7046464.646464646,0.012427948108910349
2.3684848484848486,7348484.848484848,0.013516460882656501
2.3684848484848486,7650505.05050505,0.014650705844622613
2.3684848484848486,7952525.252525252,0.01583068991199935
2.3684848484848486,8254545.454545454,0.017056420281644873
2.3684848484848486,8556565.656565657,0.01832790443039468
2.3684848484848486,8858585.858585859,0.01964515011521651
2.3684848484848486,9160606.06060606,0.02100816537328782
2.3684848484848486,9462626.262626262,0.022416958522247513
2.3684848484848486,9764646.464646464,0.023871538160331506
2.3684848484848486,10066666.666666666,0.025371913166450176
2.3684848484848486,10368686.868686868,0.02691809270057567
2.3684848484848486,10670707.07070707,0.02851008620370317
2.3684848484848486,10972727.272727272,0.03014790339827691
2.3684848484848486,11274747.474747473,0.0318315542881902
2.3684848484848486,11576767.676767677,0.03356104915903714
2.3684848484848486,11878787.878787879,0.03533639857840312
2.3684848484848486,12180808.08080808,0.037157613395981004
2.3684848484848486,12482828.282828283,0.03902470474388093
2.3684848484848486,12784848.484848484,0.04093768403680465
2.3684848484848486,13086868.686868686,0.042896562972277896
2.3684848484848486,13388888.888888888,0.04490135353088271
2.3684848484848486,13690909.09090909,0.046952067976528615
2.3684848484848486,13992929.292929292,0.04904871885676242
2.3684848484848486,14294949.494949494,0.05119131900282632
2.3684848484848486,14596969.696969695,0.053379881530161384
2.3684848484848486,14898989.8989899,0.055614419838504375
2.3684848484848486,15201010.1010101,0.05789494761227505
2.3684848484848486,15503030.303030303,0.06022147882075047
2.3684848484848486,15805050.505050505,0.0625940277184135
2.3684848484848486,16107070.707070706,0.06501260884530145
2.3684848484848486,16409090.909090908,0.06747723702714162
2.3684848484848486,16711111.11111111,0.0699879273757966
2.3684848484848486,17013131.313131314,0.07254469528957423
2.3684848484848486,17315151.515151516,0.07514755645342121
2.3684848484848486,17617171.717171717,0.0777965268393878
2.3684848484848486,17919191.91919192,0.08049162270686029
2.3684848484848486,18221212.12121212,0.08323286060294821
2.3684848484848486,18523232.323232323,0.08602025736275551
2.3684848484848486,18825252.525252525,0.08885383010980652
2.3684848484848486,19127272.727272727,0.09173359625641396
2.3684848484848486,19429292.92929293,0.09465957350389188
2.3684848484848486,19731313.13131313,0.0976317798431173
2.3684848484848486,20033333.333333332,0.10065023355474316
2.3684848484848486,20335353.535353534,0.10371495320964379
2.3684848484848486,20637373.737373736,0.10682595766926342
2.3684848484848486,20939393.939393938,0.10998326608611966
2.3684848484848486,21241414.14141414,0.11318689790397786
2.3684848484848486,21543434.34343434,0.11643687285854815
2.3684848484848486,21845454.545454543,0.11973321097754358
2.3684848484848486,22147474.747474745,0.123075932581416
2.3684848484848486,22449494.949494947,0.1264650582835884
2.3684848484848486,22751515.151515152,0.1299006089909778
2.3684848484848486,23053535.353535354,0.13338260590434384
2.3684848484848486,23355555.555555556,0.13691107051877274
2.3684848484848486,23657575.757575758,0.1404860246241036
2.3684848484848486,23959595.95959596,0.14410749030545095
2.3684848484848486,24261616.16161616,0.14777548994355363
2.3684848484848486,24563636.363636363,0.15149004621535542
2.3684848484848486,24865656.565656565,0.15525118209431515
2.3684848484848486,25167676.767676767,0.15905892085112305
2.3684848484848486,25469696.96969697,0.1629132860539331
2.3684848484848486,25771717.17171717,0.1668143015690022
2.3684848484848486,26073737.373737372,0.1707619915611936
2.3684848484848486,26375757.575757574,0.1747563804943641
2.3684848484848486,26677777.777777776,0.17879749313200327
2.3684848484848486,26979797.979797978,0.18288535453769805
2.3684848484848486,27281818.18181818,0.18701999007565576
2.3684848484848486,27583838.38383838,0.19120142541120735
2.3684848484848486,27885858.585858583,0.19542968651136924
2.3684848484848486,28187878.787878785,0.19970479964544346
2.3684848484848486,28489898.989898987,0.2040267913854244
2.3684848484848486,28791919.19191919,0.20839568860675395
2.3684848484848486,29093939.39393939,0.21281151848868957
2.3684848484848486,29395959.595959596,0.21727430851502066
2.3684848484848486,29697979.7979798,0.22178408647449463
2.3684848484848486,30000000.0,0.2263408804616109
2.395909090909091,100000.0,2.4950943826370317e-06
2.395909090909091,402020.202020202,4.0325809859621894e-05
2.395909090909091,704040.404040404,0.00012367539815392065
2.395909090909091,1006060.606060606,0.0002525443668188501
2.395909090909091,1308080.808080808,0.00042693350061588154
2.395909090909091,1610101.01010101,0.0006468438615533706
2.395909090909091,1912121.212121212,0.0009122767888284625
2.395909090909091,2214141.414141414,0.0012232338989045517
2.395909090909091,2516161.616161616,0.0015797170856274708
2.395909090909091,2818181.818181818,0.001981728520089937
2.395909090909091,3120202.02020202,0.0024292706507864706
2.395909090909091,3422222.222222222,0.0029223462036908547
2.395909090909091,3724242.424242424,0.00346095818219804
2.395909090909091,4026262.626262626,0.004045109867317795
2.395909090909091,4328282.828282828,0.0046748048175972445
2.395909090909091,4630303.03030303,0.005350046869314521
2.395909090909091,4932323.232323232,0.00607084013655622
2.395909090909091,5234343.434343434,0.0068371890111786765
2.395909090909091,5536363.636363636,0.007649098163001606
2.395909090909091,5838383.838383839,0.008506572539904935
2.395909090909091,6140404.04040404,0.00940961736786753
2.395909090909091,6442424.242424242,0.010358238151102749
2.395909090909091,6744444.444444444,0.011352440672232723
2.395909090909091,7046464.646464646,0.012392230992269002
2.395909090909091,7348484.848484848,0.013477615450903015
2.395909090909091,7650505.05050505,0.014608600666447985
2.395909090909091,7952525.252525252,0.01578519353614876
2.395909090909091,8254545.454545454,0.01700740123622055
2.395909090909091,8556565.656565657,0.018275231222023198
2.395909090909091,8858585.858585859,0.01958869122817739
2.395909090909091,9160606.06060606,0.020947789268835743
2.395909090909091,9462626.262626262,0.022352533637663458
2.395909090909091,9764646.464646464,0.02380293290822559
2.395909090909091,10066666.666666666,0.02529899593390962
2.395909090909091,10368686.868686868,0.02684073184833211
2.395909090909091,10670707.07070707,0.0284281500654355
2.395909090909091,10972727.272727272,0.030061260279643065
2.395909090909091,11274747.474747473,0.03174007246611064
2.395909090909091,11576767.676767677,0.03346459688090089
2.395909090909091,11878787.878787879,0.035234844061177
2.395909090909091,12180808.08080808,0.03705082482553183
2.395909090909091,12482828.282828283,0.038912550274026673
2.395909090909091,12784848.484848484,0.04082003178855919
2.395909090909091,13086868.686868686,0.04277328103303766
2.395909090909091,13388888.888888888,0.04477230995363278
2.395909090909091,13690909.09090909,0.046817130779009994
2.395909090909091,13992929.292929292,0.04890775602060062
2.395909090909091,14294949.494949494,0.05104419847283423
2.395909090909091,14596969.696969695,0.053226471213448485
2.395909090909091,14898989.8989899,0.055454587603663424
2.395909090909091,15201010.1010101,0.05772856128853002
2.395909090909091,15503030.303030303,0.060048406197240015
2.395909090909091,15805050.505050505,0.06241413654328088
